,file,date,time,location,zip code,subspecies,health,pollen_carrying,caste,width,height,color,date_time,year,month,day,hour,minute
1357,005_607.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,68,49,3,2018-07-07 12:56:00,2018,7,7,12,56
1358,005_613.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,46,41,3,2018-07-07 12:56:00,2018,7,7,12,56
1359,005_571.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,50,3,2018-07-07 12:56:00,2018,7,7,12,56
1360,005_565.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,51,41,3,2018-07-07 12:56:00,2018,7,7,12,56
1361,005_559.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,65,42,3,2018-07-07 12:56:00,2018,7,7,12,56
1362,005_558.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,61,48,3,2018-07-07 12:56:00,2018,7,7,12,56
1363,005_570.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,57,52,3,2018-07-07 12:56:00,2018,7,7,12,56
1364,005_612.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,48,47,3,2018-07-07 12:56:00,2018,7,7,12,56
1365,005_438.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,66,56,3,2018-07-07 12:56:00,2018,7,7,12,56
1366,005_410.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,54,44,3,2018-07-07 12:56:00,2018,7,7,12,56
1367,005_376.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,43,48,3,2018-07-07 12:56:00,2018,7,7,12,56
1368,005_362.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,47,3,2018-07-07 12:56:00,2018,7,7,12,56
1369,005_404.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,41,100,3,2018-07-07 12:56:00,2018,7,7,12,56
1370,005_389.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,47,45,3,2018-07-07 12:56:00,2018,7,7,12,56
1371,005_374.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,50,59,3,2018-07-07 12:56:00,2018,7,7,12,56
1372,005_412.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,62,81,3,2018-07-07 12:56:00,2018,7,7,12,56
1373,005_406.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,34,49,3,2018-07-07 12:56:00,2018,7,7,12,56
1374,005_360.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,100,52,3,2018-07-07 12:56:00,2018,7,7,12,56
1375,005_348.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,36,54,3,2018-07-07 12:56:00,2018,7,7,12,56
1376,005_610.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,43,53,3,2018-07-07 12:56:00,2018,7,7,12,56
1377,005_604.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,51,70,3,2018-07-07 12:56:00,2018,7,7,12,56
1378,005_599.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,46,3,2018-07-07 12:56:00,2018,7,7,12,56
1379,005_572.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,62,58,3,2018-07-07 12:56:00,2018,7,7,12,56
1380,005_573.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,93,49,3,2018-07-07 12:56:00,2018,7,7,12,56
1381,005_567.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,62,44,3,2018-07-07 12:56:00,2018,7,7,12,56
1382,005_598.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,58,46,3,2018-07-07 12:56:00,2018,7,7,12,56
1383,005_605.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,46,62,3,2018-07-07 12:56:00,2018,7,7,12,56
1384,005_611.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,43,54,3,2018-07-07 12:56:00,2018,7,7,12,56
1385,005_407.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,38,37,3,2018-07-07 12:56:00,2018,7,7,12,56
1386,005_361.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,48,39,3,2018-07-07 12:56:00,2018,7,7,12,56
1387,005_375.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,68,49,3,2018-07-07 12:56:00,2018,7,7,12,56
1388,005_413.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,57,53,3,2018-07-07 12:56:00,2018,7,7,12,56
1389,005_393.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,91,50,3,2018-07-07 12:56:00,2018,7,7,12,56
1390,005_387.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,48,47,3,2018-07-07 12:56:00,2018,7,7,12,56
1391,005_378.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,90,42,3,2018-07-07 12:56:00,2018,7,7,12,56
1392,005_436.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,47,55,3,2018-07-07 12:56:00,2018,7,7,12,56
1393,005_350.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,60,30,3,2018-07-07 12:56:00,2018,7,7,12,56
1394,005_422.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,54,58,3,2018-07-07 12:56:00,2018,7,7,12,56
1395,005_608.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,46,37,3,2018-07-07 12:56:00,2018,7,7,12,56
1396,005_620.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,47,35,3,2018-07-07 12:56:00,2018,7,7,12,56
1397,005_595.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,25,46,3,2018-07-07 12:56:00,2018,7,7,12,56
1398,005_542.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,40,57,3,2018-07-07 12:56:00,2018,7,7,12,56
1399,005_556.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,44,34,3,2018-07-07 12:56:00,2018,7,7,12,56
1400,005_557.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,53,67,3,2018-07-07 12:56:00,2018,7,7,12,56
1401,005_543.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,70,54,3,2018-07-07 12:56:00,2018,7,7,12,56
1402,005_594.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,46,3,2018-07-07 12:56:00,2018,7,7,12,56
1403,005_621.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,53,57,3,2018-07-07 12:56:00,2018,7,7,12,56
1404,005_609.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,78,43,3,2018-07-07 12:56:00,2018,7,7,12,56
1405,005_345.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,76,52,3,2018-07-07 12:56:00,2018,7,7,12,56
1406,005_423.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,51,44,3,2018-07-07 12:56:00,2018,7,7,12,56
1407,005_437.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,45,37,3,2018-07-07 12:56:00,2018,7,7,12,56
1408,005_351.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,50,44,3,2018-07-07 12:56:00,2018,7,7,12,56
1409,005_379.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,40,59,3,2018-07-07 12:56:00,2018,7,7,12,56
1410,005_386.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,50,45,3,2018-07-07 12:56:00,2018,7,7,12,56
1411,005_392.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,69,3,2018-07-07 12:56:00,2018,7,7,12,56
1412,005_384.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,68,67,3,2018-07-07 12:56:00,2018,7,7,12,56
1413,005_390.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,43,3,2018-07-07 12:56:00,2018,7,7,12,56
1414,005_409.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,89,71,3,2018-07-07 12:56:00,2018,7,7,12,56
1415,005_421.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,90,41,3,2018-07-07 12:56:00,2018,7,7,12,56
1416,005_347.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,48,38,3,2018-07-07 12:56:00,2018,7,7,12,56
1417,005_353.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,46,37,3,2018-07-07 12:56:00,2018,7,7,12,56
1418,005_435.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,39,96,3,2018-07-07 12:56:00,2018,7,7,12,56
1419,005_623.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,68,87,3,2018-07-07 12:56:00,2018,7,7,12,56
1420,005_596.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,40,36,3,2018-07-07 12:56:00,2018,7,7,12,56
1421,005_582.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,42,42,3,2018-07-07 12:56:00,2018,7,7,12,56
1422,005_569.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,56,68,3,2018-07-07 12:56:00,2018,7,7,12,56
1423,005_555.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,97,54,3,2018-07-07 12:56:00,2018,7,7,12,56
1424,005_541.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,73,65,3,2018-07-07 12:56:00,2018,7,7,12,56
1425,005_540.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,80,45,3,2018-07-07 12:56:00,2018,7,7,12,56
1426,005_554.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,99,39,3,2018-07-07 12:56:00,2018,7,7,12,56
1427,005_568.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,33,35,3,2018-07-07 12:56:00,2018,7,7,12,56
1428,005_583.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,39,70,3,2018-07-07 12:56:00,2018,7,7,12,56
1429,005_597.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,77,78,3,2018-07-07 12:56:00,2018,7,7,12,56
1430,005_622.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,46,106,3,2018-07-07 12:56:00,2018,7,7,12,56
1431,005_434.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,45,44,3,2018-07-07 12:56:00,2018,7,7,12,56
1432,005_420.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,47,56,3,2018-07-07 12:56:00,2018,7,7,12,56
1433,005_408.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,47,42,3,2018-07-07 12:56:00,2018,7,7,12,56
1434,005_391.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,45,37,3,2018-07-07 12:56:00,2018,7,7,12,56
1435,005_385.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,44,43,3,2018-07-07 12:56:00,2018,7,7,12,56
1436,005_381.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,61,50,3,2018-07-07 12:56:00,2018,7,7,12,56
1437,005_395.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,47,78,3,2018-07-07 12:56:00,2018,7,7,12,56
1438,005_424.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,37,43,3,2018-07-07 12:56:00,2018,7,7,12,56
1439,005_430.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,38,3,2018-07-07 12:56:00,2018,7,7,12,56
1440,005_418.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,58,3,2018-07-07 12:56:00,2018,7,7,12,56
1441,005_626.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,48,37,3,2018-07-07 12:56:00,2018,7,7,12,56
1442,005_593.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,32,39,3,2018-07-07 12:56:00,2018,7,7,12,56
1443,005_587.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,74,51,3,2018-07-07 12:56:00,2018,7,7,12,56
1444,005_550.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,48,36,3,2018-07-07 12:56:00,2018,7,7,12,56
1445,005_544.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,87,62,3,2018-07-07 12:56:00,2018,7,7,12,56
1446,005_578.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,48,44,3,2018-07-07 12:56:00,2018,7,7,12,56
1447,005_579.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,63,51,3,2018-07-07 12:56:00,2018,7,7,12,56
1448,005_545.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,44,82,3,2018-07-07 12:56:00,2018,7,7,12,56
1449,005_551.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,28,47,3,2018-07-07 12:56:00,2018,7,7,12,56
1450,005_586.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,67,49,3,2018-07-07 12:56:00,2018,7,7,12,56
1451,005_592.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,42,56,3,2018-07-07 12:56:00,2018,7,7,12,56
1452,005_627.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,55,69,3,2018-07-07 12:56:00,2018,7,7,12,56
1453,005_419.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,67,48,3,2018-07-07 12:56:00,2018,7,7,12,56
1454,005_431.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,89,56,3,2018-07-07 12:56:00,2018,7,7,12,56
1455,005_425.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,55,60,3,2018-07-07 12:56:00,2018,7,7,12,56
1456,005_433.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,65,53,3,2018-07-07 12:56:00,2018,7,7,12,56
1457,005_427.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,45,59,3,2018-07-07 12:56:00,2018,7,7,12,56
1458,005_625.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,49,99,3,2018-07-07 12:56:00,2018,7,7,12,56
1459,005_619.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,70,43,3,2018-07-07 12:56:00,2018,7,7,12,56
1460,005_584.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,52,41,3,2018-07-07 12:56:00,2018,7,7,12,56
1461,005_590.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,38,43,3,2018-07-07 12:56:00,2018,7,7,12,56
1462,005_547.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,29,53,3,2018-07-07 12:56:00,2018,7,7,12,56
1463,005_553.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,45,99,3,2018-07-07 12:56:00,2018,7,7,12,56
1464,005_552.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,65,38,3,2018-07-07 12:56:00,2018,7,7,12,56
1465,005_546.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,46,51,3,2018-07-07 12:56:00,2018,7,7,12,56
1466,005_591.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,42,53,3,2018-07-07 12:56:00,2018,7,7,12,56
1467,005_585.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,34,55,3,2018-07-07 12:56:00,2018,7,7,12,56
1468,005_618.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,36,92,3,2018-07-07 12:56:00,2018,7,7,12,56
1469,005_624.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,69,40,3,2018-07-07 12:56:00,2018,7,7,12,56
1470,005_630.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,50,40,3,2018-07-07 12:56:00,2018,7,7,12,56
1471,005_496.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,41,51,3,2018-07-07 12:56:00,2018,7,7,12,56
1472,005_482.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,37,54,3,2018-07-07 12:56:00,2018,7,7,12,56
1473,005_469.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,78,50,3,2018-07-07 12:56:00,2018,7,7,12,56
1474,005_509.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,53,43,3,2018-07-07 12:56:00,2018,7,7,12,56
1475,005_521.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,42,44,3,2018-07-07 12:56:00,2018,7,7,12,56
1476,005_535.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,57,58,3,2018-07-07 12:56:00,2018,7,7,12,56
1477,005_534.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,45,38,3,2018-07-07 12:56:00,2018,7,7,12,56
1478,005_520.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,40,77,3,2018-07-07 12:56:00,2018,7,7,12,56
1479,005_508.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,39,40,3,2018-07-07 12:56:00,2018,7,7,12,56
1480,005_536.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,41,71,3,2018-07-07 12:56:00,2018,7,7,12,56
1481,005_537.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker,44,50,3,2018-07-07 12:56:00,2018,7,7,12,56
1482,040_063.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,66,35,3,2018-08-21 15:56:00,2018,8,21,15,56
1483,040_249.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,65,40,3,2018-08-21 15:56:00,2018,8,21,15,56
1484,040_275.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,47,54,3,2018-08-21 15:56:00,2018,8,21,15,56
1485,040_513.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,56,46,3,2018-08-21 15:56:00,2018,8,21,15,56
1486,040_261.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,54,42,3,2018-08-21 15:56:00,2018,8,21,15,56
1487,040_329.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,66,54,3,2018-08-21 15:56:00,2018,8,21,15,56
1488,040_467.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,69,46,3,2018-08-21 15:56:00,2018,8,21,15,56
1489,040_473.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,54,39,3,2018-08-21 15:56:00,2018,8,21,15,56
1490,040_315.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,63,37,3,2018-08-21 15:56:00,2018,8,21,15,56
1491,040_498.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,68,46,3,2018-08-21 15:56:00,2018,8,21,15,56
1492,040_103.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,59,49,3,2018-08-21 15:56:00,2018,8,21,15,56
1493,040_117.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,67,48,3,2018-08-21 15:56:00,2018,8,21,15,56
1494,040_102.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,59,59,3,2018-08-21 15:56:00,2018,8,21,15,56
1495,040_499.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,58,49,3,2018-08-21 15:56:00,2018,8,21,15,56
1496,040_472.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,60,56,3,2018-08-21 15:56:00,2018,8,21,15,56
1497,040_314.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,67,45,3,2018-08-21 15:56:00,2018,8,21,15,56
1498,040_300.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,71,39,3,2018-08-21 15:56:00,2018,8,21,15,56
1499,040_466.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,48,39,3,2018-08-21 15:56:00,2018,8,21,15,56
1500,040_328.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,45,49,3,2018-08-21 15:56:00,2018,8,21,15,56
1501,040_506.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,45,45,3,2018-08-21 15:56:00,2018,8,21,15,56
1502,040_260.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,63,42,3,2018-08-21 15:56:00,2018,8,21,15,56
1503,040_274.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,54,32,3,2018-08-21 15:56:00,2018,8,21,15,56
1504,040_512.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,60,43,3,2018-08-21 15:56:00,2018,8,21,15,56
1505,040_248.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,70,48,3,2018-08-21 15:56:00,2018,8,21,15,56
1506,040_089.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,62,45,3,2018-08-21 15:56:00,2018,8,21,15,56
1507,040_062.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,39,51,3,2018-08-21 15:56:00,2018,8,21,15,56
1508,040_076.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,46,43,3,2018-08-21 15:56:00,2018,8,21,15,56
1509,040_048.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,66,55,3,2018-08-21 15:56:00,2018,8,21,15,56
1510,040_060.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,70,50,3,2018-08-21 15:56:00,2018,8,21,15,56
1511,040_074.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,67,43,3,2018-08-21 15:56:00,2018,8,21,15,56
1512,040_538.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,39,51,3,2018-08-21 15:56:00,2018,8,21,15,56
1513,040_504.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,52,50,3,2018-08-21 15:56:00,2018,8,21,15,56
1514,040_510.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,70,54,3,2018-08-21 15:56:00,2018,8,21,15,56
1515,040_289.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,69,45,3,2018-08-21 15:56:00,2018,8,21,15,56
1516,040_458.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,60,44,3,2018-08-21 15:56:00,2018,8,21,15,56
1517,040_470.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,46,51,3,2018-08-21 15:56:00,2018,8,21,15,56
1518,040_464.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,50,44,3,2018-08-21 15:56:00,2018,8,21,15,56
1519,040_302.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,53,41,3,2018-08-21 15:56:00,2018,8,21,15,56
1520,040_101.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,71,41,3,2018-08-21 15:56:00,2018,8,21,15,56
1521,040_115.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,48,39,3,2018-08-21 15:56:00,2018,8,21,15,56
1522,040_129.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,69,46,3,2018-08-21 15:56:00,2018,8,21,15,56
1523,040_303.png,8/21/18,15:56,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker,67,41,3,2018-08-21 15:56:00,2018,8,21,15,56
